bodyId_pre,bodyId_post,pre_name,post_name,type_pre_col,type_post_col,type_pre,type_post,roi_pre,roi_post,count
1292846965,1137210821,ER4d_L_1292846965,ER2c_R_1137210821,ER4d_L,ER2c_R,ER4d,ER2,EB,EB,1
1292846965,1136861363,ER4d_L_1292846965,ER2c_R_1136861363,ER4d_L,ER2c_R,ER4d,ER2,EB,EB,1
1292816565,5813080269,ER3m_R_1292816565,ER3aa_L_5813080269,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,1
1292816565,1322811128,ER3m_R_1292816565,ER3pb_L_1322811128,ER3m_R,ER3pb_L,ER3m,ER3p,EB,EB,1
1292816565,1262105575,ER3m_R_1292816565,ER3aa_R_1262105575,ER3m_R,ER3aa_R,ER3m,ER3a,EB,EB,1
1292816565,1261773330,ER3m_R_1292816565,ER3ad_L_1261773330,ER3m_R,ER3ad_L,ER3m,ER3a,EB,EB,1
1292816565,1261768880,ER3m_R_1292816565,ER3db_R_1261768880,ER3m_R,ER3db_R,ER3m,ER3d,EB,EB,1
1292847181,1168392468,ER4m_R_1292847181,ER3wb_L_1168392468,ER4m_R,ER3wb_L,ER4m,ER3w,EB,EB,1
1292847181,1199427845,ER4m_R_1292847181,ER3wb_L_1199427845,ER4m_R,ER3wb_L,ER4m,ER3w,EB,EB,1
1292847181,1218732640,ER4m_R_1292847181,PEN_a_R9_1218732640,ER4m_R,PEN_a_R9,ER4m,PEN_a,EB,EB,1
1293135946,1261086734,ER3m_L_1293135946,ER3da_R_1261086734,ER3m_L,ER3da_R,ER3m,ER3d,EB,EB,1
1293136062,1262101350,ER3aa_R_1293136062,ER3ad_R_1262101350,ER3aa_R,ER3ad_R,ER3a,ER3a,EB,EB,1
1293136062,1261423507,ER3aa_R_1293136062,ER3dc_R_1261423507,ER3aa_R,ER3dc_R,ER3a,ER3d,EB,EB,1
1293136062,572870540,ER3aa_R_1293136062,EPG_L1_572870540,ER3aa_R,EPG_L1,ER3a,EPG,EB,EB,1
1293135946,1291366237,ER3m_L_1293135946,ER3pb_R_1291366237,ER3m_L,ER3pb_R,ER3m,ER3p,EB,EB,1
1293135946,1262105601,ER3m_L_1293135946,ER3aa_L_1262105601,ER3m_L,ER3aa_L,ER3m,ER3a,EB,EB,1
1293135946,1261773286,ER3m_L_1293135946,ER3ad_R_1261773286,ER3m_L,ER3ad_R,ER3m,ER3a,EB,EB,1
1293135946,1261773104,ER3m_L_1293135946,ER3ad_L_1261773104,ER3m_L,ER3ad_L,ER3m,ER3a,EB,EB,1
1293135946,1261760448,ER3m_L_1293135946,ER3aa_L_1261760448,ER3m_L,ER3aa_L,ER3m,ER3a,EB,EB,1
1293135946,1261760414,ER3m_L_1293135946,ER3ad_R_1261760414,ER3m_L,ER3ad_R,ER3m,ER3a,EB,EB,1
1293135946,1261760230,ER3m_L_1293135946,ER3ab_L_1261760230,ER3m_L,ER3ab_L,ER3m,ER3a,EB,EB,1
1293135946,1199017128,ER3m_L_1293135946,ER2b_L_1199017128,ER3m_L,ER2b_L,ER3m,ER2,EB,EB,1
1292847181,1230026402,ER4m_R_1292847181,ER4d_L_1230026402,ER4m_R,ER4d_L,ER4m,ER4d,EB,EB,1
1293135946,1126647624,ER3m_L_1293135946,EPG_R8_1126647624,ER3m_L,EPG_R8,ER3m,EPG,EB,EB,1
1293135946,1125964814,ER3m_L_1293135946,EPG_R8_1125964814,ER3m_L,EPG_R8,ER3m,EPG,EB,EB,1
1292847181,5813059834,ER4m_R_1292847181,PEG_R8_5813059834,ER4m_R,PEG_R8,ER4m,PEG,EB,EB,1
1292847181,5813047446,ER4m_R_1292847181,ER2a_L_5813047446,ER4m_R,ER2a_L,ER4m,ER2,EB,EB,1
1292847181,5813038224,ER4m_R_1292847181,ER3wa_L_5813038224,ER4m_R,ER3wa_L,ER4m,ER3w,EB,EB,1
1292847181,5813020455,ER4m_R_1292847181,ER3wb_R_5813020455,ER4m_R,ER3wb_R,ER4m,ER3w,EB,EB,1
1292847181,1601771527,ER4m_R_1292847181,PEN_b_R9_1601771527,ER4m_R,PEN_b_R9,ER4m,PEN_b,EB,EB,1
1292847181,1324145475,ER4m_R_1292847181,ER4d_R_1324145475,ER4m_R,ER4d_R,ER4m,ER4d,EB,EB,1
1292847181,1292846965,ER4m_R_1292847181,ER4d_L_1292846965,ER4m_R,ER4d_L,ER4m,ER4d,EB,EB,1
1292847181,1261086756,ER4m_R_1292847181,ER3da_R_1261086756,ER4m_R,ER3da_R,ER4m,ER3d,EB,EB,1
1292816565,1261768644,ER3m_R_1292816565,ER3ac_R_1261768644,ER3m_R,ER3ac_R,ER3m,ER3a,EB,EB,1
1292816565,1261760366,ER3m_R_1292816565,ER3aa_L_1261760366,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,1
1292799346,1231675708,ER3m_L_1292799346,ER3ab_R_1231675708,ER3m_L,ER3ab_R,ER3m,ER3a,EB,EB,1
1292816565,1261091174,ER3m_R_1292816565,ER3da_L_1261091174,ER3m_R,ER3da_L,ER3m,ER3d,EB,EB,1
1292803650,1199289203,ER3m_R_1292803650,ER3wa_R_1199289203,ER3m_R,ER3wa_R,ER3m,ER3w,EB,EB,1
1292803650,1168923315,ER3m_R_1292803650,ER2b_R_1168923315,ER3m_R,ER2b_R,ER3m,ER2,EB,EB,1
1292799346,5813061251,ER3m_L_1292799346,EPG_R8_5813061251,ER3m_L,EPG_R8,ER3m,EPG,EB,EB,1
1292799346,5813040233,ER3m_L_1292799346,EPG_R8_5813040233,ER3m_L,EPG_R8,ER3m,EPG,EB,EB,1
1292799346,5812984024,ER3m_L_1292799346,ER3aa_R_5812984024,ER3m_L,ER3aa_R,ER3m,ER3a,EB,EB,1
1292799346,5812979459,ER3m_L_1292799346,ER3pa_L_5812979459,ER3m_L,ER3pa_L,ER3m,ER3p,EB,EB,1
1292799346,1322811240,ER3m_L_1292799346,ER3pa_R_1322811240,ER3m_L,ER3pa_R,ER3m,ER3p,EB,EB,1
1292799346,1322811160,ER3m_L_1292799346,ER3pb_L_1322811160,ER3m_L,ER3pb_L,ER3m,ER3p,EB,EB,1
1292799346,1322811128,ER3m_L_1292799346,ER3pb_L_1322811128,ER3m_L,ER3pb_L,ER3m,ER3p,EB,EB,1
1292799346,1322470594,ER3m_L_1292799346,ER3pa_L_1322470594,ER3m_L,ER3pa_L,ER3m,ER3p,EB,EB,1
1292799346,1262105601,ER3m_L_1292799346,ER3aa_L_1262105601,ER3m_L,ER3aa_L,ER3m,ER3a,EB,EB,1
1292799346,1261773330,ER3m_L_1292799346,ER3ad_L_1261773330,ER3m_L,ER3ad_L,ER3m,ER3a,EB,EB,1
1292799346,1261773304,ER3m_L_1292799346,ER3dd_R_1261773304,ER3m_L,ER3dd_R,ER3m,ER3d,EB,EB,1
1292799346,1261764527,ER3m_L_1292799346,ER3aa_L_1261764527,ER3m_L,ER3aa_L,ER3m,ER3a,EB,EB,1
1292799346,1261760414,ER3m_L_1292799346,ER3ad_R_1261760414,ER3m_L,ER3ad_R,ER3m,ER3a,EB,EB,1
1292799346,1261436305,ER3m_L_1292799346,ER3dc_R_1261436305,ER3m_L,ER3dc_R,ER3m,ER3d,EB,EB,1
1292799346,1261427765,ER3m_L_1292799346,ER3dc_R_1261427765,ER3m_L,ER3dc_R,ER3m,ER3d,EB,EB,1
1292799346,1261423507,ER3m_L_1292799346,ER3dc_R_1261423507,ER3m_L,ER3dc_R,ER3m,ER3d,EB,EB,1
1292799346,1261423454,ER3m_L_1292799346,ER3dc_R_1261423454,ER3m_L,ER3dc_R,ER3m,ER3d,EB,EB,1
1292799346,1261423444,ER3m_L_1292799346,ER3dc_R_1261423444,ER3m_L,ER3dc_R,ER3m,ER3d,EB,EB,1
1292799346,1261423370,ER3m_L_1292799346,ER3da_R_1261423370,ER3m_L,ER3da_R,ER3m,ER3d,EB,EB,1
1292799346,1261091124,ER3m_L_1292799346,ER3da_L_1261091124,ER3m_L,ER3da_L,ER3m,ER3d,EB,EB,1
1292799346,1260400286,ER3m_L_1292799346,ER3wa_R_1260400286,ER3m_L,ER3wa_R,ER3m,ER3w,EB,EB,1
1292803650,1260400286,ER3m_R_1292803650,ER3wa_R_1260400286,ER3m_R,ER3wa_R,ER3m,ER3w,EB,EB,1
1292803650,1261091124,ER3m_R_1292803650,ER3da_L_1261091124,ER3m_R,ER3da_L,ER3m,ER3d,EB,EB,1
1292803650,1261436508,ER3m_R_1292803650,ER3da_R_1261436508,ER3m_R,ER3da_R,ER3m,ER3d,EB,EB,1
1292807819,1200057627,ER3m_R_1292807819,ER5_L_1200057627,ER3m_R,ER5_L,ER3m,ER5,EB,EB,1
1292816565,1169260589,ER3m_R_1292816565,ER3ac_R_1169260589,ER3m_R,ER3ac_R,ER3m,ER3a,EB,EB,1
1292807819,1322811232,ER3m_R_1292807819,ER3pb_L_1322811232,ER3m_R,ER3pb_L,ER3m,ER3p,EB,EB,1
1292807819,1293136062,ER3m_R_1292807819,ER3aa_R_1293136062,ER3m_R,ER3aa_R,ER3m,ER3a,EB,EB,1
1292807819,1261773286,ER3m_R_1292807819,ER3ad_R_1261773286,ER3m_R,ER3ad_R,ER3m,ER3a,EB,EB,1
1292807819,1261772956,ER3m_R_1292807819,ER3ab_R_1261772956,ER3m_R,ER3ab_R,ER3m,ER3a,EB,EB,1
1292807819,1261768832,ER3m_R_1292807819,ER3ac_L_1261768832,ER3m_R,ER3ac_L,ER3m,ER3a,EB,EB,1
1292807819,1261764527,ER3m_R_1292807819,ER3aa_L_1261764527,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,1
1292807819,1261760489,ER3m_R_1292807819,ER3ad_L_1261760489,ER3m_R,ER3ad_L,ER3m,ER3a,EB,EB,1
1292807819,1261760414,ER3m_R_1292807819,ER3ad_R_1261760414,ER3m_R,ER3ad_R,ER3m,ER3a,EB,EB,1
1292807819,1230738163,ER3m_R_1292807819,ER3ac_L_1230738163,ER3m_R,ER3ac_L,ER3m,ER3a,EB,EB,1
1292807819,1126647624,ER3m_R_1292807819,EPG_R8_1126647624,ER3m_R,EPG_R8,ER3m,EPG,EB,EB,1
1292803650,1261768832,ER3m_R_1292803650,ER3ac_L_1261768832,ER3m_R,ER3ac_L,ER3m,ER3a,EB,EB,1
1292803650,5813053983,ER3m_R_1292803650,ER3wb_R_5813053983,ER3m_R,ER3wb_R,ER3m,ER3w,EB,EB,1
1292803650,5813045050,ER3m_R_1292803650,ER3wb_L_5813045050,ER3m_R,ER3wb_L,ER3m,ER3w,EB,EB,1
1292803650,5813038224,ER3m_R_1292803650,ER3wa_L_5813038224,ER3m_R,ER3wa_L,ER3m,ER3w,EB,EB,1
1292803650,5812979230,ER3m_R_1292803650,ER3wb_R_5812979230,ER3m_R,ER3wb_R,ER3m,ER3w,EB,EB,1
1292803650,1322470509,ER3m_R_1292803650,ER3pa_L_1322470509,ER3m_R,ER3pa_L,ER3m,ER3p,EB,EB,1
1292803650,1293135946,ER3m_R_1292803650,ER3m_L_1293135946,ER3m_R,ER3m_L,ER3m,ER3m,EB,EB,1
1292803650,1292113218,ER3m_R_1292803650,ER3da_L_1292113218,ER3m_R,ER3da_L,ER3m,ER3d,EB,EB,1
1292803650,1261773330,ER3m_R_1292803650,ER3ad_L_1261773330,ER3m_R,ER3ad_L,ER3m,ER3a,EB,EB,1
1292803650,1261773304,ER3m_R_1292803650,ER3dd_R_1261773304,ER3m_R,ER3dd_R,ER3m,ER3d,EB,EB,1
1292803650,1261773006,ER3m_R_1292803650,ER3ab_L_1261773006,ER3m_R,ER3ab_L,ER3m,ER3a,EB,EB,1
1293136062,1447576662,ER3aa_R_1293136062,EPG_L1_1447576662,ER3aa_R,EPG_L1,ER3a,EPG,EB,EB,1
1293136062,5813061251,ER3aa_R_1293136062,EPG_R8_5813061251,ER3aa_R,EPG_R8,ER3a,EPG,EB,EB,1
1294082002,1062526223,ER1b_R_1294082002,PEN_b_R8_1062526223,ER1b_R,PEN_b_R8,ER1,PEN_b,EB,EB,1
1294082002,1125969082,ER1b_R_1294082002,PEG_R9_1125969082,ER1b_R,PEG_R9,ER1,PEG,EB,EB,1
1322133531,1322129781,ER1b_L_1322133531,ER1a_R_1322129781,ER1b_L,ER1a_R,ER1,ER1,EB,EB,1
1322133531,1294414279,ER1b_L_1322133531,ER1a_R_1294414279,ER1b_L,ER1a_R,ER1,ER1,EB,EB,1
1322133531,1294082002,ER1b_L_1322133531,ER1b_R_1294082002,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322133531,1291444314,ER1b_L_1322133531,ER1a_L_1291444314,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322133531,1291099014,ER1b_L_1322133531,ER1b_R_1291099014,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322133531,1291094620,ER1b_L_1322133531,ER1b_R_1291094620,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322133531,1168659995,ER1b_L_1322133531,EPGt_R9_1168659995,ER1b_L,EPGt_R9,ER1,EPGt,EB,EB,1
1322133296,1322142804,ER1a_L_1322133296,ER1b_L_1322142804,ER1a_L,ER1b_L,ER1,ER1,EB,EB,1
1322133296,1322133768,ER1a_L_1322133296,ER1a_L_1322133768,ER1a_L,ER1a_L,ER1,ER1,EB,EB,1
1322133296,1291103485,ER1a_L_1322133296,ER1a_L_1291103485,ER1a_L,ER1a_L,ER1,ER1,EB,EB,1
1322133296,1219069439,ER1a_L_1322133296,EPGt_R9_1219069439,ER1a_L,EPGt_R9,ER1,EPGt,EB,EB,1
1322133296,1190171884,ER1a_L_1322133296,PEG_L2_1190171884,ER1a_L,PEG_L2,ER1,PEG,EB,EB,1
1322133296,1168659995,ER1a_L_1322133296,EPGt_R9_1168659995,ER1a_L,EPGt_R9,ER1,EPGt,EB,EB,1
1322133296,1168392468,ER1a_L_1322133296,ER3wb_L_1168392468,ER1a_L,ER3wb_L,ER1,ER3w,EB,EB,1
1322133296,1125969082,ER1a_L_1322133296,PEG_R9_1125969082,ER1a_L,PEG_R9,ER1,PEG,EB,EB,1
1322133296,1062526223,ER1a_L_1322133296,PEN_b_R8_1062526223,ER1a_L,PEN_b_R8,ER1,PEN_b,EB,EB,1
1322129781,1353168228,ER1a_R_1322129781,ER1b_L_1353168228,ER1a_R,ER1b_L,ER1,ER1,EB,EB,1
1322129781,1352823209,ER1a_R_1322129781,ER1a_L_1352823209,ER1a_R,ER1a_L,ER1,ER1,EB,EB,1
1322129781,1322811232,ER1a_R_1322129781,ER3pb_L_1322811232,ER1a_R,ER3pb_L,ER1,ER3p,EB,EB,1
1322129781,1322470594,ER1a_R_1322129781,ER3pa_L_1322470594,ER1a_R,ER3pa_L,ER1,ER3p,EB,EB,1
1322129781,1322470368,ER1a_R_1322129781,ER1a_R_1322470368,ER1a_R,ER1a_R,ER1,ER1,EB,EB,1
1322129781,1219069439,ER1a_R_1322129781,EPGt_R9_1219069439,ER1a_R,EPGt_R9,ER1,EPGt,EB,EB,1
1322129781,1168659995,ER1a_R_1322129781,EPGt_R9_1168659995,ER1a_R,EPGt_R9,ER1,EPGt,EB,EB,1
1322133531,1322133768,ER1b_L_1322133531,ER1a_L_1322133768,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322133531,1322137688,ER1b_L_1322133531,ER1b_R_1322137688,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322133531,1352823209,ER1b_L_1322133531,ER1a_L_1352823209,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322133825,1125964630,ER1a_L_1322133825,PEN_a_R8_1125964630,ER1a_L,PEN_a_R8,ER1,PEN_a,EB,EB,1
1322133858,1291435551,ER1a_R_1322133858,ER1a_R_1291435551,ER1a_R,ER1a_R,ER1,ER1,EB,EB,1
1322133858,1199289203,ER1a_R_1322133858,ER3wa_R_1199289203,ER1a_R,ER3wa_R,ER1,ER3w,EB,EB,1
1322133858,1168659995,ER1a_R_1322133858,EPGt_R9_1168659995,ER1a_R,EPGt_R9,ER1,EPGt,EB,EB,1
1322133858,1168392468,ER1a_R_1322133858,ER3wb_L_1168392468,ER1a_R,ER3wb_L,ER1,ER3w,EB,EB,1
1322133858,1128088594,ER1a_R_1322133858,PEG_L1_1128088594,ER1a_R,PEG_L1,ER1,PEG,EB,EB,1
1322133858,1125969082,ER1a_R_1322133858,PEG_R9_1125969082,ER1a_R,PEG_R9,ER1,PEG,EB,EB,1
1322133825,5813059835,ER1a_L_1322133825,ER1a_L_5813059835,ER1a_L,ER1a_L,ER1,ER1,EB,EB,1
1322133825,1291435776,ER1a_L_1322133825,ER3pa_R_1291435776,ER1a_L,ER3pa_R,ER1,ER3p,EB,EB,1
1322133825,1198006801,ER1a_L_1322133825,ER4d_L_1198006801,ER1a_L,ER4d_L,ER1,ER4d,EB,EB,1
1322133825,1125969082,ER1a_L_1322133825,PEG_R9_1125969082,ER1a_L,PEG_R9,ER1,PEG,EB,EB,1
1322133825,634608104,ER1a_L_1322133825,PEN_a_L2_634608104,ER1a_L,PEN_a_L2,ER1,PEN_a,EB,EB,1
1322133531,5813070465,ER1b_L_1322133531,PEN_b_L3_5813070465,ER1b_L,PEN_b_L3,ER1,PEN_b,EB,EB,1
1322133768,1355806197,ER1a_L_1322133768,ER1a_R_1355806197,ER1a_L,ER1a_R,ER1,ER1,EB,EB,1
1322133768,1353168228,ER1a_L_1322133768,ER1b_L_1353168228,ER1a_L,ER1b_L,ER1,ER1,EB,EB,1
1322133768,1322470368,ER1a_L_1322133768,ER1a_R_1322470368,ER1a_L,ER1a_R,ER1,ER1,EB,EB,1
1322133768,1322466938,ER1a_L_1322133768,ER1a_R_1322466938,ER1a_L,ER1a_R,ER1,ER1,EB,EB,1
1322133768,1322138079,ER1a_L_1322133768,ER1b_R_1322138079,ER1a_L,ER1b_R,ER1,ER1,EB,EB,1
1322133768,1322133858,ER1a_L_1322133768,ER1a_R_1322133858,ER1a_L,ER1a_R,ER1,ER1,EB,EB,1
1322133768,1322133531,ER1a_L_1322133768,ER1b_L_1322133531,ER1a_L,ER1b_L,ER1,ER1,EB,EB,1
1322133768,1322129781,ER1a_L_1322133768,ER1a_R_1322129781,ER1a_L,ER1a_R,ER1,ER1,EB,EB,1
1322133768,1294414279,ER1a_L_1322133768,ER1a_R_1294414279,ER1a_L,ER1a_R,ER1,ER1,EB,EB,1
1322133768,1294082002,ER1a_L_1322133768,ER1b_R_1294082002,ER1a_L,ER1b_R,ER1,ER1,EB,EB,1
1322129730,1355806197,ER1b_L_1322129730,ER1a_R_1355806197,ER1b_L,ER1a_R,ER1,ER1,EB,EB,1
1322129730,1322133825,ER1b_L_1322129730,ER1a_L_1322133825,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322129730,1322133531,ER1b_L_1322129730,ER1b_L_1322133531,ER1b_L,ER1b_L,ER1,ER1,EB,EB,1
1294414279,1291103485,ER1a_R_1294414279,ER1a_L_1291103485,ER1a_R,ER1a_L,ER1,ER1,EB,EB,1
1322129437,1352823209,ER1a_L_1322129437,ER1a_L_1352823209,ER1a_L,ER1a_L,ER1,ER1,EB,EB,1
1322129437,1322142804,ER1a_L_1322129437,ER1b_L_1322142804,ER1a_L,ER1b_L,ER1,ER1,EB,EB,1
1322129437,1322137688,ER1a_L_1322129437,ER1b_R_1322137688,ER1a_L,ER1b_R,ER1,ER1,EB,EB,1
1322129437,1291444314,ER1a_L_1322129437,ER1a_L_1291444314,ER1a_L,ER1a_L,ER1,ER1,EB,EB,1
1322129437,1261768832,ER1a_L_1322129437,ER3ac_L_1261768832,ER1a_L,ER3ac_L,ER1,ER3a,EB,EB,1
1322129437,1229288307,ER1a_L_1322129437,ER3pa_R_1229288307,ER1a_L,ER3pa_R,ER1,ER3p,EB,EB,1
1294414279,1508334312,ER1a_R_1294414279,PEN_a_L3_1508334312,ER1a_R,PEN_a_L3,ER1,PEN_a,EB,EB,1
1294414279,1355806197,ER1a_R_1294414279,ER1a_R_1355806197,ER1a_R,ER1a_R,ER1,ER1,EB,EB,1
1294414279,1352823209,ER1a_R_1294414279,ER1a_L_1352823209,ER1a_R,ER1a_L,ER1,ER1,EB,EB,1
1294414279,1322142804,ER1a_R_1294414279,ER1b_L_1322142804,ER1a_R,ER1b_L,ER1,ER1,EB,EB,1
1294414279,1230738163,ER1a_R_1294414279,ER3ac_L_1230738163,ER1a_R,ER3ac_L,ER1,ER3a,EB,EB,1
1322129437,5813059835,ER1a_L_1322129437,ER1a_L_5813059835,ER1a_L,ER1a_L,ER1,ER1,EB,EB,1
1294414279,1125969082,ER1a_R_1294414279,PEG_R9_1125969082,ER1a_R,PEG_R9,ER1,PEG,EB,EB,1
1294082002,5813070465,ER1b_R_1294082002,PEN_b_L3_5813070465,ER1b_R,PEN_b_L3,ER1,PEN_b,EB,EB,1
1294082002,1355806197,ER1b_R_1294082002,ER1a_R_1355806197,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1294082002,1353168228,ER1b_R_1294082002,ER1b_L_1353168228,ER1b_R,ER1b_L,ER1,ER1,EB,EB,1
1294082002,1322470594,ER1b_R_1294082002,ER3pa_L_1322470594,ER1b_R,ER3pa_L,ER1,ER3p,EB,EB,1
1294082002,1322470462,ER1b_R_1294082002,ER1a_R_1322470462,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1294082002,1322133296,ER1b_R_1294082002,ER1a_L_1322133296,ER1b_R,ER1a_L,ER1,ER1,EB,EB,1
1294082002,1322129781,ER1b_R_1294082002,ER1a_R_1322129781,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1294082002,1291099014,ER1b_R_1294082002,ER1b_R_1291099014,ER1b_R,ER1b_R,ER1,ER1,EB,EB,1
1294082002,1190171884,ER1b_R_1294082002,PEG_L2_1190171884,ER1b_R,PEG_L2,ER1,PEG,EB,EB,1
1322129437,1353168228,ER1a_L_1322129437,ER1b_L_1353168228,ER1a_L,ER1b_L,ER1,ER1,EB,EB,1
1322129610,1125969082,ER1b_R_1322129610,PEG_R9_1125969082,ER1b_R,PEG_R9,ER1,PEG,EB,EB,1
1322129730,1322133296,ER1b_L_1322129730,ER1a_L_1322133296,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322129724,1322129610,ER1b_L_1322129724,ER1b_R_1322129610,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322129730,1291444314,ER1b_L_1322129730,ER1a_L_1291444314,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322129730,1291094620,ER1b_L_1322129730,ER1b_R_1291094620,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322129730,1125969082,ER1b_L_1322129730,PEG_R9_1125969082,ER1b_L,PEG_R9,ER1,PEG,EB,EB,1
1322129724,1352823209,ER1b_L_1322129724,ER1a_L_1352823209,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322129724,1322470462,ER1b_L_1322129724,ER1a_R_1322470462,ER1b_L,ER1a_R,ER1,ER1,EB,EB,1
1322129724,1322138079,ER1b_L_1322129724,ER1b_R_1322138079,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322129724,1322137688,ER1b_L_1322129724,ER1b_R_1322137688,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322129724,1322133825,ER1b_L_1322129724,ER1a_L_1322133825,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322129724,1322133296,ER1b_L_1322129724,ER1a_L_1322133296,ER1b_L,ER1a_L,ER1,ER1,EB,EB,1
1322129724,1322129781,ER1b_L_1322129724,ER1a_R_1322129781,ER1b_L,ER1a_R,ER1,ER1,EB,EB,1
1322129724,1294414279,ER1b_L_1322129724,ER1a_R_1294414279,ER1b_L,ER1a_R,ER1,ER1,EB,EB,1
1322129610,1218728570,ER1b_R_1322129610,PEN_b_R9_1218728570,ER1b_R,PEN_b_R9,ER1,PEN_b,EB,EB,1
1322129724,1291099014,ER1b_L_1322129724,ER1b_R_1291099014,ER1b_L,ER1b_R,ER1,ER1,EB,EB,1
1322129724,1198006801,ER1b_L_1322129724,ER4d_L_1198006801,ER1b_L,ER4d_L,ER1,ER4d,EB,EB,1
1322129610,1352823209,ER1b_R_1322129610,ER1a_L_1352823209,ER1b_R,ER1a_L,ER1,ER1,EB,EB,1
1322129610,1322470462,ER1b_R_1322129610,ER1a_R_1322470462,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1322129610,1322470368,ER1b_R_1322129610,ER1a_R_1322470368,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1322129610,1322466938,ER1b_R_1322129610,ER1a_R_1322466938,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1322129610,1322142804,ER1b_R_1322129610,ER1b_L_1322142804,ER1b_R,ER1b_L,ER1,ER1,EB,EB,1
1322129610,1322129730,ER1b_R_1322129610,ER1b_L_1322129730,ER1b_R,ER1b_L,ER1,ER1,EB,EB,1
1322129610,1322129437,ER1b_R_1322129610,ER1a_L_1322129437,ER1b_R,ER1a_L,ER1,ER1,EB,EB,1
1322129610,1294414279,ER1b_R_1322129610,ER1a_R_1294414279,ER1b_R,ER1a_R,ER1,ER1,EB,EB,1
1292799346,1260327246,ER3m_L_1292799346,ER3pb_R_1260327246,ER3m_L,ER3pb_R,ER3m,ER3p,EB,EB,1
1292799346,1229369776,ER3m_L_1292799346,ER2b_R_1229369776,ER3m_L,ER2b_R,ER3m,ER2,EB,EB,1
1291366237,1261432159,ER3pb_R_1291366237,ER3db_L_1261432159,ER3pb_R,ER3db_L,ER3p,ER3d,EB,EB,1
1291444314,1291099014,ER1a_L_1291444314,ER1b_R_1291099014,ER1a_L,ER1b_R,ER1,ER1,EB,EB,1
1291780675,1261427857,ER3m_R_1291780675,ER3da_L_1261427857,ER3m_R,ER3da_L,ER3m,ER3d,EB,EB,1
1291780675,1261091174,ER3m_R_1291780675,ER3da_L_1261091174,ER3m_R,ER3da_L,ER3m,ER3d,EB,EB,1
1291780675,1261086863,ER3m_R_1291780675,ER3da_L_1261086863,ER3m_R,ER3da_L,ER3m,ER3d,EB,EB,1
1291780675,1261086823,ER3m_R_1291780675,ER3dc_L_1261086823,ER3m_R,ER3dc_L,ER3m,ER3d,EB,EB,1
1291780675,1230738163,ER3m_R_1291780675,ER3ac_L_1230738163,ER3m_R,ER3ac_L,ER3m,ER3a,EB,EB,1
1291780675,1229288307,ER3m_R_1291780675,ER3pa_R_1229288307,ER3m_R,ER3pa_R,ER3m,ER3p,EB,EB,1
1291780675,1198257581,ER3m_R_1291780675,ER2a_R_1198257581,ER3m_R,ER2a_R,ER3m,ER2,EB,EB,1
1291780675,1169260589,ER3m_R_1291780675,ER3ac_R_1169260589,ER3m_R,ER3ac_R,ER3m,ER3a,EB,EB,1
1291780675,1126647624,ER3m_R_1291780675,EPG_R8_1126647624,ER3m_R,EPG_R8,ER3m,EPG,EB,EB,1
1291780631,5812984024,ER3m_L_1291780631,ER3aa_R_5812984024,ER3m_L,ER3aa_R,ER3m,ER3a,EB,EB,1
1291780631,5812983887,ER3m_L_1291780631,ER3da_L_5812983887,ER3m_L,ER3da_L,ER3m,ER3d,EB,EB,1
1291780631,1322811240,ER3m_L_1291780631,ER3pa_R_1322811240,ER3m_L,ER3pa_R,ER3m,ER3p,EB,EB,1
1291780631,1293136062,ER3m_L_1291780631,ER3aa_R_1293136062,ER3m_L,ER3aa_R,ER3m,ER3a,EB,EB,1
1291780631,1292113218,ER3m_L_1291780631,ER3da_L_1292113218,ER3m_L,ER3da_L,ER3m,ER3d,EB,EB,1
1291780631,1261773286,ER3m_L_1291780631,ER3ad_R_1261773286,ER3m_L,ER3ad_R,ER3m,ER3a,EB,EB,1
